"price","room_type","minimum_nights","number_of_reviews","calculated_host_listings_count","borough","pay_2024","crime_rate"
148,"Private room",1,11,12,"Kensington And Chelsea",24,148.05
158,"Private room",1,64,12,"Kensington And Chelsea",24,148.05
105,"Private room",1,202,12,"Kensington And Chelsea",24,148.05
229,"Entire home/apt",3,13,62,"Kensington And Chelsea",24,148.05
132,"Private room",1,41,56,"Kensington And Chelsea",24,148.05
128,"Private room",1,14,56,"Kensington And Chelsea",24,148.05
150,"Private room",1,129,56,"Kensington And Chelsea",24,148.05
135,"Private room",1,21,56,"Kensington And Chelsea",24,148.05
111,"Private room",1,54,10,"Kensington And Chelsea",24,148.05
304,"Entire home/apt",2,16,9,"Kensington And Chelsea",24,148.05
105,"Private room",1,8,12,"Kensington And Chelsea",24,148.05
105,"Private room",1,7,12,"Kensington And Chelsea",24,148.05
275,"Entire home/apt",2,22,9,"Kensington And Chelsea",24,148.05
225,"Entire home/apt",1,45,5,"Kensington And Chelsea",24,148.05
325,"Entire home/apt",2,15,9,"Kensington And Chelsea",24,148.05
308,"Entire home/apt",2,7,9,"Kensington And Chelsea",24,148.05
349,"Entire home/apt",2,21,9,"Kensington And Chelsea",24,148.05
149,"Private room",1,44,56,"Kensington And Chelsea",24,148.05
181,"Private room",1,18,56,"Kensington And Chelsea",24,148.05
149,"Private room",1,43,56,"Kensington And Chelsea",24,148.05
422,"Entire home/apt",2,33,9,"Kensington And Chelsea",24,148.05
136,"Private room",1,62,10,"Kensington And Chelsea",24,148.05
311,"Entire home/apt",2,21,9,"Kensington And Chelsea",24,148.05
303,"Entire home/apt",4,48,41,"Kensington And Chelsea",24,148.05
104,"Entire home/apt",3,63,5,"Kensington And Chelsea",24,148.05
180,"Entire home/apt",5,18,1,"Kensington And Chelsea",24,148.05
200,"Entire home/apt",2,121,8,"Kensington And Chelsea",24,148.05
187,"Private room",1,44,56,"Kensington And Chelsea",24,148.05
192,"Private room",1,33,56,"Kensington And Chelsea",24,148.05
276,"Entire home/apt",3,117,4,"Kensington And Chelsea",24,148.05
363,"Private room",1,66,4,"Kensington And Chelsea",24,148.05
132,"Private room",1,6,56,"Kensington And Chelsea",24,148.05
80,"Entire home/apt",3,26,3,"Kensington And Chelsea",24,148.05
299,"Entire home/apt",4,24,7,"Kensington And Chelsea",24,148.05
130,"Private room",3,18,1,"Kensington And Chelsea",24,148.05
311,"Entire home/apt",3,18,1,"Kensington And Chelsea",24,148.05
195,"Entire home/apt",5,10,1,"Kensington And Chelsea",24,148.05
176,"Entire home/apt",2,170,2,"Kensington And Chelsea",24,148.05
258,"Entire home/apt",3,68,2,"Kensington And Chelsea",24,148.05
104,"Entire home/apt",1,24,6,"Kensington And Chelsea",24,148.05
256,"Entire home/apt",4,64,16,"Kensington And Chelsea",24,148.05
105,"Entire home/apt",1,32,3,"Kensington And Chelsea",24,148.05
125,"Entire home/apt",2,11,119,"Kensington And Chelsea",24,148.05
320,"Entire home/apt",3,50,1,"Kensington And Chelsea",24,148.05
171,"Entire home/apt",3,51,18,"Kensington And Chelsea",24,148.05
264,"Entire home/apt",1,43,4,"Kensington And Chelsea",24,148.05
285,"Entire home/apt",1,27,4,"Kensington And Chelsea",24,148.05
450,"Entire home/apt",3,14,59,"Kensington And Chelsea",24,148.05
250,"Entire home/apt",5,22,59,"Kensington And Chelsea",24,148.05
251,"Entire home/apt",5,30,59,"Kensington And Chelsea",24,148.05
111,"Private room",1,5,10,"Kensington And Chelsea",24,148.05
169,"Entire home/apt",2,37,2,"Kensington And Chelsea",24,148.05
151,"Entire home/apt",3,9,3,"Kensington And Chelsea",24,148.05
220,"Entire home/apt",5,20,59,"Kensington And Chelsea",24,148.05
90,"Private room",3,18,1,"Kensington And Chelsea",24,148.05
268,"Entire home/apt",4,42,65,"Kensington And Chelsea",24,148.05
482,"Entire home/apt",5,38,5,"Kensington And Chelsea",24,148.05
432,"Entire home/apt",1,14,16,"Kensington And Chelsea",24,148.05
115,"Entire home/apt",4,6,1,"Kensington And Chelsea",24,148.05
286,"Entire home/apt",3,30,7,"Kensington And Chelsea",24,148.05
115,"Entire home/apt",2,42,2,"Kensington And Chelsea",24,148.05
118,"Entire home/apt",4,42,54,"Kensington And Chelsea",24,148.05
97,"Entire home/apt",5,26,54,"Kensington And Chelsea",24,148.05
500,"Entire home/apt",4,22,1,"Kensington And Chelsea",24,148.05
300,"Entire home/apt",1,33,1,"Kensington And Chelsea",24,148.05
250,"Entire home/apt",3,17,1,"Kensington And Chelsea",24,148.05
205,"Entire home/apt",2,40,1,"Kensington And Chelsea",24,148.05
94,"Entire home/apt",5,21,44,"Kensington And Chelsea",24,148.05
266,"Entire home/apt",7,6,19,"Kensington And Chelsea",24,148.05
144,"Entire home/apt",2,155,16,"Kensington And Chelsea",24,148.05
184,"Entire home/apt",2,35,2,"Kensington And Chelsea",24,148.05
132,"Private room",1,30,10,"Kensington And Chelsea",24,148.05
111,"Entire home/apt",2,179,16,"Kensington And Chelsea",24,148.05
187,"Entire home/apt",2,29,113,"Kensington And Chelsea",24,148.05
180,"Entire home/apt",1,34,4,"Kensington And Chelsea",24,148.05
125,"Entire home/apt",2,183,16,"Kensington And Chelsea",24,148.05
254,"Entire home/apt",3,15,2,"Kensington And Chelsea",24,148.05
129,"Entire home/apt",2,156,16,"Kensington And Chelsea",24,148.05
218,"Entire home/apt",1,75,14,"Kensington And Chelsea",24,148.05
252,"Entire home/apt",5,11,1,"Kensington And Chelsea",24,148.05
250,"Entire home/apt",3,28,1,"Kensington And Chelsea",24,148.05
207,"Entire home/apt",1,100,14,"Kensington And Chelsea",24,148.05
122,"Entire home/apt",1,48,14,"Kensington And Chelsea",24,148.05
78,"Private room",2,148,2,"Kensington And Chelsea",24,148.05
177,"Entire home/apt",2,5,1,"Kensington And Chelsea",24,148.05
203,"Entire home/apt",1,63,32,"Kensington And Chelsea",24,148.05
132,"Private room",5,45,2,"Kensington And Chelsea",24,148.05
131,"Entire home/apt",3,200,17,"Kensington And Chelsea",24,148.05
255,"Entire home/apt",1,21,55,"Kensington And Chelsea",24,148.05
181,"Entire home/apt",1,13,55,"Kensington And Chelsea",24,148.05
97,"Entire home/apt",1,125,8,"Kensington And Chelsea",24,148.05
180,"Entire home/apt",5,16,59,"Kensington And Chelsea",24,148.05
222,"Entire home/apt",1,76,14,"Kensington And Chelsea",24,148.05
317,"Entire home/apt",3,13,10,"Kensington And Chelsea",24,148.05
162,"Entire home/apt",1,70,14,"Kensington And Chelsea",24,148.05
167,"Entire home/apt",1,53,14,"Kensington And Chelsea",24,148.05
217,"Entire home/apt",2,82,2,"Kensington And Chelsea",24,148.05
73,"Private room",5,30,15,"Kensington And Chelsea",24,148.05
215,"Private room",1,27,10,"Kensington And Chelsea",24,148.05
217,"Entire home/apt",1,6,55,"Kensington And Chelsea",24,148.05
180,"Entire home/apt",7,11,1,"Kensington And Chelsea",24,148.05
114,"Entire home/apt",1,13,7,"Kensington And Chelsea",24,148.05
78,"Entire home/apt",3,115,11,"Kensington And Chelsea",24,148.05
143,"Entire home/apt",3,14,1,"Kensington And Chelsea",24,148.05
164,"Private room",1,25,10,"Kensington And Chelsea",24,148.05
199,"Entire home/apt",1,16,55,"Kensington And Chelsea",24,148.05
332,"Entire home/apt",1,6,55,"Kensington And Chelsea",24,148.05
199,"Entire home/apt",1,13,55,"Kensington And Chelsea",24,148.05
120,"Private room",1,9,1,"Kensington And Chelsea",24,148.05
325,"Entire home/apt",4,33,1,"Kensington And Chelsea",24,148.05
379,"Entire home/apt",3,7,10,"Kensington And Chelsea",24,148.05
93,"Entire home/apt",5,24,44,"Kensington And Chelsea",24,148.05
113,"Entire home/apt",4,38,2,"Kensington And Chelsea",24,148.05
600,"Entire home/apt",3,63,5,"Kensington And Chelsea",24,148.05
77,"Private room",3,121,6,"Kensington And Chelsea",24,148.05
337,"Entire home/apt",3,106,8,"Kensington And Chelsea",24,148.05
126,"Entire home/apt",3,11,12,"Kensington And Chelsea",24,148.05
300,"Entire home/apt",1,52,1,"Kensington And Chelsea",24,148.05
116,"Entire home/apt",3,8,12,"Kensington And Chelsea",24,148.05
167,"Entire home/apt",2,59,1,"Kensington And Chelsea",24,148.05
248,"Entire home/apt",4,23,16,"Kensington And Chelsea",24,148.05
320,"Entire home/apt",4,39,41,"Kensington And Chelsea",24,148.05
83,"Private room",6,138,2,"Kensington And Chelsea",24,148.05
333,"Entire home/apt",1,36,11,"Kensington And Chelsea",24,148.05
215,"Entire home/apt",7,10,4,"Kensington And Chelsea",24,148.05
118,"Entire home/apt",4,11,41,"Kensington And Chelsea",24,148.05
236,"Entire home/apt",3,11,3,"Kensington And Chelsea",24,148.05
250,"Entire home/apt",1,38,1,"Kensington And Chelsea",24,148.05
313,"Entire home/apt",1,6,14,"Kensington And Chelsea",24,148.05
214,"Entire home/apt",1,5,14,"Kensington And Chelsea",24,148.05
211,"Entire home/apt",1,11,14,"Kensington And Chelsea",24,148.05
445,"Entire home/apt",1,7,14,"Kensington And Chelsea",24,148.05
427,"Entire home/apt",1,8,17,"Kensington And Chelsea",24,148.05
165,"Entire home/apt",1,5,17,"Kensington And Chelsea",24,148.05
450,"Entire home/apt",1,8,17,"Kensington And Chelsea",24,148.05
401,"Entire home/apt",1,7,24,"Kensington And Chelsea",24,148.05
334,"Entire home/apt",1,22,24,"Kensington And Chelsea",24,148.05
401,"Entire home/apt",1,7,24,"Kensington And Chelsea",24,148.05
200,"Entire home/apt",1,10,24,"Kensington And Chelsea",24,148.05
127,"Entire home/apt",3,25,5,"Kensington And Chelsea",24,148.05
140,"Entire home/apt",6,24,2,"Kensington And Chelsea",24,148.05
442,"Entire home/apt",4,42,1,"Kensington And Chelsea",24,148.05
79,"Entire home/apt",2,30,2,"Kensington And Chelsea",24,148.05
161,"Entire home/apt",5,15,44,"Kensington And Chelsea",24,148.05
271,"Entire home/apt",1,19,1,"Kensington And Chelsea",24,148.05
71,"Private room",2,66,1,"Kensington And Chelsea",24,148.05
293,"Entire home/apt",1,5,14,"Kensington And Chelsea",24,148.05
450,"Entire home/apt",3,48,1,"Kensington And Chelsea",24,148.05
539,"Entire home/apt",2,23,3,"Kensington And Chelsea",24,148.05
264,"Entire home/apt",2,13,1,"Kensington And Chelsea",24,148.05
99,"Entire home/apt",2,134,3,"Kensington And Chelsea",24,148.05
50,"Private room",5,20,6,"Kensington And Chelsea",24,148.05
243,"Entire home/apt",4,125,16,"Kensington And Chelsea",24,148.05
127,"Entire home/apt",2,31,5,"Kensington And Chelsea",24,148.05
417,"Entire home/apt",7,11,3,"Kensington And Chelsea",24,148.05
180,"Entire home/apt",2,31,2,"Kensington And Chelsea",24,148.05
220,"Entire home/apt",5,26,59,"Kensington And Chelsea",24,148.05
191,"Entire home/apt",5,11,1,"Kensington And Chelsea",24,148.05
171,"Entire home/apt",6,5,2,"Kensington And Chelsea",24,148.05
158,"Private room",4,17,6,"Kensington And Chelsea",24,148.05
124,"Entire home/apt",2,16,5,"Kensington And Chelsea",24,148.05
111,"Entire home/apt",2,28,8,"Kensington And Chelsea",24,148.05
250,"Entire home/apt",3,166,17,"Kensington And Chelsea",24,148.05
451,"Entire home/apt",4,26,3,"Kensington And Chelsea",24,148.05
70,"Private room",2,204,1,"Kensington And Chelsea",24,148.05
76,"Private room",3,64,2,"Kensington And Chelsea",24,148.05
318,"Entire home/apt",3,47,1,"Kensington And Chelsea",24,148.05
301,"Entire home/apt",2,10,1,"Kensington And Chelsea",24,148.05
153,"Entire home/apt",5,8,3,"Kensington And Chelsea",24,148.05
564,"Entire home/apt",3,48,27,"Kensington And Chelsea",24,148.05
214,"Entire home/apt",1,7,17,"Kensington And Chelsea",24,148.05
234,"Entire home/apt",7,52,1,"Kensington And Chelsea",24,148.05
136,"Entire home/apt",3,32,3,"Kensington And Chelsea",24,148.05
389,"Entire home/apt",2,24,4,"Kensington And Chelsea",24,148.05
389,"Entire home/apt",2,71,4,"Kensington And Chelsea",24,148.05
105,"Entire home/apt",1,22,1,"Kensington And Chelsea",24,148.05
144,"Entire home/apt",2,135,16,"Kensington And Chelsea",24,148.05
110,"Entire home/apt",5,51,9,"Kensington And Chelsea",24,148.05
138,"Entire home/apt",2,147,16,"Kensington And Chelsea",24,148.05
474,"Entire home/apt",3,60,1,"Kensington And Chelsea",24,148.05
64,"Private room",1,32,4,"Kensington And Chelsea",24,148.05
240,"Entire home/apt",2,29,1,"Kensington And Chelsea",24,148.05
375,"Entire home/apt",5,50,1,"Kensington And Chelsea",24,148.05
132,"Entire home/apt",4,17,2,"Kensington And Chelsea",24,148.05
147,"Entire home/apt",5,24,2,"Kensington And Chelsea",24,148.05
557,"Entire home/apt",3,33,1,"Kensington And Chelsea",24,148.05
124,"Entire home/apt",4,54,2,"Kensington And Chelsea",24,148.05
162,"Private room",2,23,2,"Kensington And Chelsea",24,148.05
195,"Entire home/apt",1,93,1,"Kensington And Chelsea",24,148.05
375,"Entire home/apt",5,31,1,"Kensington And Chelsea",24,148.05
285,"Entire home/apt",3,22,4,"Kensington And Chelsea",24,148.05
581,"Entire home/apt",2,43,3,"Kensington And Chelsea",24,148.05
124,"Private room",1,31,10,"Kensington And Chelsea",24,148.05
81,"Entire home/apt",2,108,28,"Kensington And Chelsea",24,148.05
230,"Entire home/apt",3,7,22,"Kensington And Chelsea",24,148.05
313,"Entire home/apt",1,6,32,"Kensington And Chelsea",24,148.05
80,"Entire home/apt",3,19,3,"Kensington And Chelsea",24,148.05
400,"Entire home/apt",5,15,1,"Kensington And Chelsea",24,148.05
200,"Entire home/apt",2,15,1,"Kensington And Chelsea",24,148.05
325,"Entire home/apt",1,30,1,"Kensington And Chelsea",24,148.05
220,"Entire home/apt",5,30,59,"Kensington And Chelsea",24,148.05
217,"Entire home/apt",6,12,1,"Kensington And Chelsea",24,148.05
175,"Entire home/apt",5,5,22,"Kensington And Chelsea",24,148.05
138,"Private room",1,22,10,"Kensington And Chelsea",24,148.05
217,"Entire home/apt",4,15,7,"Kensington And Chelsea",24,148.05
306,"Entire home/apt",2,16,1,"Kensington And Chelsea",24,148.05
326,"Private room",1,16,10,"Kensington And Chelsea",24,148.05
181,"Private room",1,63,10,"Kensington And Chelsea",24,148.05
139,"Private room",1,138,10,"Kensington And Chelsea",24,148.05
349,"Private room",1,65,10,"Kensington And Chelsea",24,148.05
349,"Private room",1,50,10,"Kensington And Chelsea",24,148.05
387,"Entire home/apt",4,31,11,"Kensington And Chelsea",24,148.05
272,"Entire home/apt",4,20,11,"Kensington And Chelsea",24,148.05
242,"Entire home/apt",4,17,11,"Kensington And Chelsea",24,148.05
175,"Entire home/apt",3,46,16,"Kensington And Chelsea",24,148.05
60,"Private room",1,57,6,"Kensington And Chelsea",24,148.05
215,"Entire home/apt",1,104,1,"Kensington And Chelsea",24,148.05
361,"Entire home/apt",2,30,1,"Kensington And Chelsea",24,148.05
217,"Entire home/apt",2,18,1,"Kensington And Chelsea",24,148.05
81,"Entire home/apt",2,68,28,"Kensington And Chelsea",24,148.05
180,"Entire home/apt",3,5,22,"Kensington And Chelsea",24,148.05
223,"Entire home/apt",3,14,1,"Kensington And Chelsea",24,148.05
125,"Entire home/apt",7,18,16,"Kensington And Chelsea",24,148.05
104,"Entire home/apt",3,7,12,"Kensington And Chelsea",24,148.05
160,"Entire home/apt",3,25,1,"Kensington And Chelsea",24,148.05
149,"Entire home/apt",5,17,44,"Kensington And Chelsea",24,148.05
123,"Entire home/apt",7,14,1,"Kensington And Chelsea",24,148.05
103,"Entire home/apt",3,13,12,"Kensington And Chelsea",24,148.05
507,"Entire home/apt",3,7,1,"Kensington And Chelsea",24,148.05
96,"Entire home/apt",3,170,2,"Kensington And Chelsea",24,148.05
59,"Private room",1,56,2,"Kensington And Chelsea",24,148.05
80,"Entire home/apt",5,34,5,"Kensington And Chelsea",24,148.05
360,"Entire home/apt",3,18,1,"Kensington And Chelsea",24,148.05
101,"Entire home/apt",1,24,16,"Kensington And Chelsea",24,148.05
107,"Entire home/apt",1,19,16,"Kensington And Chelsea",24,148.05
99,"Entire home/apt",1,25,16,"Kensington And Chelsea",24,148.05
102,"Entire home/apt",1,30,16,"Kensington And Chelsea",24,148.05
520,"Entire home/apt",3,10,2,"Kensington And Chelsea",24,148.05
246,"Entire home/apt",1,39,2,"Kensington And Chelsea",24,148.05
161,"Entire home/apt",7,40,15,"Kensington And Chelsea",24,148.05
84,"Entire home/apt",3,24,126,"Kensington And Chelsea",24,148.05
285,"Entire home/apt",3,43,18,"Kensington And Chelsea",24,148.05
131,"Entire home/apt",3,7,12,"Kensington And Chelsea",24,148.05
207,"Entire home/apt",5,31,1,"Kensington And Chelsea",24,148.05
142,"Entire home/apt",5,12,5,"Kensington And Chelsea",24,148.05
143,"Entire home/apt",4,51,1,"Kensington And Chelsea",24,148.05
132,"Entire home/apt",1,261,2,"Kensington And Chelsea",24,148.05
105,"Entire home/apt",2,18,1,"Kensington And Chelsea",24,148.05
94,"Entire home/apt",1,21,16,"Kensington And Chelsea",24,148.05
128,"Entire home/apt",1,62,16,"Kensington And Chelsea",24,148.05
230,"Entire home/apt",1,56,4,"Kensington And Chelsea",24,148.05
394,"Entire home/apt",3,29,3,"Kensington And Chelsea",24,148.05
286,"Entire home/apt",2,6,113,"Kensington And Chelsea",24,148.05
140,"Entire home/apt",4,10,1,"Kensington And Chelsea",24,148.05
187,"Entire home/apt",2,25,113,"Kensington And Chelsea",24,148.05
243,"Entire home/apt",2,7,44,"Kensington And Chelsea",24,148.05
316,"Entire home/apt",1,10,2,"Kensington And Chelsea",24,148.05
480,"Entire home/apt",3,18,1,"Kensington And Chelsea",24,148.05
400,"Entire home/apt",7,11,3,"Kensington And Chelsea",24,148.05
104,"Entire home/apt",3,11,14,"Kensington And Chelsea",24,148.05
263,"Entire home/apt",3,42,1,"Kensington And Chelsea",24,148.05
139,"Entire home/apt",1,47,8,"Kensington And Chelsea",24,148.05
218,"Entire home/apt",1,25,39,"Kensington And Chelsea",24,148.05
86,"Private room",2,38,1,"Kensington And Chelsea",24,148.05
123,"Entire home/apt",2,45,8,"Kensington And Chelsea",24,148.05
125,"Entire home/apt",5,10,16,"Kensington And Chelsea",24,148.05
153,"Entire home/apt",4,52,3,"Kensington And Chelsea",24,148.05
404,"Entire home/apt",3,17,2,"Kensington And Chelsea",24,148.05
400,"Entire home/apt",1,45,2,"Kensington And Chelsea",24,148.05
143,"Entire home/apt",2,106,2,"Kensington And Chelsea",24,148.05
292,"Entire home/apt",4,8,1,"Kensington And Chelsea",24,148.05
53,"Private room",1,94,1,"Kensington And Chelsea",24,148.05
500,"Entire home/apt",5,17,1,"Kensington And Chelsea",24,148.05
167,"Entire home/apt",1,36,44,"Kensington And Chelsea",24,148.05
158,"Entire home/apt",3,98,2,"Kensington And Chelsea",24,148.05
432,"Entire home/apt",2,19,1,"Kensington And Chelsea",24,148.05
86,"Entire home/apt",1,21,1,"Kensington And Chelsea",24,148.05
99,"Entire home/apt",5,19,44,"Kensington And Chelsea",24,148.05
160,"Entire home/apt",4,70,2,"Kensington And Chelsea",24,148.05
411,"Entire home/apt",3,39,27,"Kensington And Chelsea",24,148.05
346,"Entire home/apt",4,15,1,"Kensington And Chelsea",24,148.05
184,"Entire home/apt",3,67,1,"Kensington And Chelsea",24,148.05
161,"Entire home/apt",2,50,16,"Kensington And Chelsea",24,148.05
267,"Entire home/apt",2,20,1,"Kensington And Chelsea",24,148.05
92,"Entire home/apt",3,24,126,"Kensington And Chelsea",24,148.05
131,"Entire home/apt",1,225,1,"Kensington And Chelsea",24,148.05
126,"Private room",3,38,2,"Kensington And Chelsea",24,148.05
264,"Entire home/apt",5,27,6,"Kensington And Chelsea",24,148.05
120,"Entire home/apt",4,8,1,"Kensington And Chelsea",24,148.05
